iter	Passed	Remaining
1276	19476	56782
1277	19492	56769
1278	19508	56756
1279	19524	56742
1280	19540	56729
1281	19556	56715
1282	19571	56701
1283	19588	56689
1284	19604	56677
1285	19620	56665
1286	19636	56650
1287	19652	56638
1288	19669	56626
1289	19685	56613
1290	19700	56599
1291	19717	56587
1292	19733	56575
1293	19749	56562
1294	19766	56551
1295	19782	56538
1296	19798	56526
1297	19815	56514
1298	19831	56502
1299	19848	56491
1300	19864	56479
1301	19880	56465
1302	19897	56454
1303	19914	56443
1304	19930	56432
1305	19946	56419
1306	19963	56407
1307	19979	56395
1308	19996	56383
1309	20012	56370
1310	20029	56359
1311	20045	56347
1312	20062	56336
1313	20078	56322
1314	20094	56311
1315	20111	56299
1316	20127	56286
1317	20143	56273
1318	20160	56261
1319	20176	56249
1320	20193	56237
1321	20209	56226
1322	20226	56214
1323	20241	56200
1324	20258	56189
1325	20275	56176
1326	20291	56165
1327	20308	56154
1328	20325	56142
1329	20341	56130
1330	20358	56118
1331	20374	56105
1332	20390	56092
1333	20406	56080
1334	20423	56067
1335	20439	56055
1336	20455	56042
1337	20472	56030
1338	20488	56017
1339	20503	56003
1340	20520	55990
1341	20536	55977
1342	20552	55964
1343	20568	55951
1344	20584	55937
1345	20600	55924
1346	20616	55910
1347	20632	55896
1348	20648	55883
1349	20664	55870
1350	20680	55857
1351	20696	55843
1352	20712	55831
1353	20729	55819
1354	20744	55804
1355	20760	55789
1356	20776	55776
1357	20792	55762
1358	20807	55748
1359	20824	55735
1360	20839	55720
1361	20856	55709
1362	20872	55696
1363	20888	55682
1364	20903	55667
1365	20919	55653
1366	20935	55638
1367	20950	55623
1368	20966	55609
1369	20982	55595
1370	20998	55581
1371	21014	55568
1372	21030	55555
1373	21046	55542
1374	21062	55529
1375	21079	55516
1376	21095	55504
1377	21112	55492
1378	21128	55480
1379	21145	55467
1380	21161	55454
1381	21177	55440
1382	21193	55427
1383	21209	55414
1384	21225	55401
1385	21242	55388
1386	21260	55380
1387	21276	55368
1388	21293	55355
1389	21309	55343
1390	21325	55329
1391	21342	55318
1392	21359	55306
1393	21374	55292
1394	21391	55279
1395	21407	55266
1396	21423	55252
1397	21439	55240
1398	21456	55227
1399	21472	55215
1400	21489	55202
1401	21506	55192
1402	21522	55179
1403	21539	55167
1404	21555	55153
1405	21571	55139
1406	21587	55126
1407	21603	55113
1408	21619	55099
1409	21635	55086
1410	21651	55072
1411	21667	55057
1412	21683	55044
1413	21699	55030
1414	21714	55015
1415	21730	55002
1416	21746	54987
1417	21761	54972
1418	21777	54957
1419	21792	54942
1420	21809	54929
1421	21824	54915
1422	21840	54901
1423	21856	54887
1424	21872	54873
1425	21889	54862
1426	21905	54848
1427	21921	54835
1428	21937	54821
1429	21952	54805
1430	21968	54790
1431	21985	54778
1432	22000	54763
1433	22016	54748
1434	22033	54737
1435	22049	54723
1436	22065	54710
1437	22081	54697
1438	22098	54685
1439	22114	54672
1440	22131	54660
1441	22147	54647
1442	22164	54634
1443	22179	54619
1444	22196	54607
1445	22212	54595
1446	22229	54581
1447	22245	54570
1448	22262	54557
1449	22279	54545
1450	22295	54532
1451	22312	54519
1452	22328	54506
1453	22344	54493
1454	22360	54480
1455	22377	54468
1456	22394	54456
1457	22411	54444
1458	22427	54432
1459	22444	54420
1460	22461	54407
1461	22477	54395
1462	22493	54381
1463	22510	54369
1464	22526	54356
1465	22543	54343
1466	22559	54330
1467	22576	54317
1468	22592	54304
1469	22608	54290
1470	22624	54277
1471	22640	54264
1472	22656	54250
1473	22673	54239
1474	22690	54225
1475	22706	54213
1476	22723	54200
1477	22738	54185
1478	22755	54172
1479	22771	54159
1480	22787	54144
1481	22803	54131
1482	22820	54119
1483	22836	54106
1484	22852	54091
1485	22868	54078
1486	22885	54066
1487	22902	54054
1488	22918	54040
1489	22934	54027
1490	22951	54015
1491	22967	54001
1492	22983	53988
1493	23000	53975
1494	23016	53961
1495	23032	53948
1496	23048	53933
1497	23065	53921
1498	23081	53908
1499	23098	53896
1500	23114	53882
1501	23129	53866
1502	23145	53853
1503	23161	53838
1504	23178	53825
1505	23193	53811
1506	23210	53798
1507	23226	53784
1508	23243	53771
1509	23259	53759
1510	23275	53745
1511	23291	53730
1512	23307	53716
1513	23323	53702
1514	23338	53686
1515	23354	53672
1516	23370	53657
1517	23386	53643
1518	23401	53628
1519	23418	53614
1520	23433	53600
1521	23448	53584
1522	23465	53571
1523	23482	53558
1524	23498	53545
1525	23514	53532
1526	23530	53518
1527	23546	53503
1528	23562	53489
1529	23578	53476
1530	23594	53462
1531	23611	53448
1532	23627	53434
1533	23643	53421
1534	23659	53407
1535	23675	53394
1536	23691	53380
1537	23708	53366
1538	23724	53352
1539	23740	53338
1540	23756	53325
1541	23772	53311
1542	23788	53296
1543	23804	53282
1544	23821	53269
1545	23836	53255
1546	23853	53242
1547	23869	53228
1548	23885	53214
1549	23902	53201
1550	23918	53187
1551	23934	53174
1552	23950	53159
1553	23966	53146
1554	23982	53131
1555	23998	53117
1556	24014	53103
1557	24030	53088
1558	24045	53073
1559	24062	53059
1560	24077	53045
1561	24093	53030
1562	24110	53017
1563	24125	53002
1564	24141	52987
1565	24157	52973
1566	24173	52959
1567	24189	52945
1568	24205	52930
1569	24220	52915
1570	24236	52900
1571	24252	52886
1572	24268	52872
1573	24285	52859
1574	24301	52845
1575	24317	52831
1576	24332	52816
1577	24349	52803
1578	24365	52790
1579	24381	52775
1580	24397	52761
1581	24413	52747
1582	24430	52735
1583	24446	52720
1584	24462	52706
1585	24478	52691
1586	24494	52676
1587	24510	52663
1588	24526	52650
1589	24543	52636
1590	24559	52622
1591	24575	52608
1592	24590	52592
1593	24606	52578
1594	24622	52564
1595	24638	52549
1596	24654	52535
1597	24670	52520
1598	24686	52507
1599	24703	52494
1600	24719	52480
1601	24735	52465
1602	24750	52450
1603	24766	52436
1604	24782	52421
1605	24798	52408
1606	24814	52393
1607	24830	52379
1608	24846	52364
1609	24862	52350
1610	24878	52335
1611	24894	52322
1612	24910	52306
1613	24926	52292
1614	24942	52278
1615	24958	52263
1616	24973	52248
1617	24989	52234
1618	25006	52221
1619	25022	52206
1620	25038	52192
1621	25054	52178
1622	25070	52164
1623	25087	52151
1624	25102	52136
1625	25118	52122
1626	25134	52106
1627	25149	52091
1628	25165	52076
1629	25181	52062
1630	25197	52048
1631	25213	52033
1632	25229	52018
1633	25244	52003
1634	25260	51988
1635	25276	51973
1636	25291	51957
1637	25306	51942
1638	25322	51927
1639	25338	51913
1640	25355	51899
1641	25371	51885
1642	25387	51871
1643	25404	51859
1644	25420	51845
1645	25437	51832
1646	25452	51816
1647	25467	51800
1648	25484	51787
1649	25500	51774
1650	25517	51760
1651	25533	51746
1652	25549	51732
1653	25565	51718
1654	25581	51704
1655	25597	51690
1656	25614	51676
1657	25631	51664
1658	25647	51650
1659	25664	51638
1660	25680	51624
1661	25696	51609
1662	25713	51596
1663	25729	51582
1664	25745	51569
